precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,Earnings,agegroupLODES,Education,jobtype,IndustryCode,NAICS2D,wet_lat,wet_lon,hcb_wet_line,SIName,od_distance
370510025043017PJ1,,B370510025043017,1,2.0,0.0,,,35.1576004,-78.9115313,2.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9115313 35.1576004, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,57.24007611077754
370510026001058PJ1,,B370510026001058,2,5.0,0.0,,,35.1648879,-78.7254108,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.7254108 35.1648879, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,62.66234811517466
370510029002003PJ1,,B370510029002003,2,3.0,0.0,,,34.9721663,-78.7560587,3.0,3.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -78.7560587 34.9721663, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,42.32299248238834
370510030012015PJ1,,B370510030012015,2,1.0,0.0,,,34.9271537,-78.8664262,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.8664262 34.9271537, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,33.32536917207578
370510031021037PJ1,,B370510031021037,2,2.0,0.0,,,34.9578509,-79.0330771,3.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.0330771 34.9578509, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,34.618557876436874
370510032033005PJ1,,B370510032033005,1,2.0,0.0,,,35.0182908,-78.9772265,2.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -78.9772265 35.0182908, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,41.24216877013839
370510032045008PJ1,,B370510032045008,2,3.0,0.0,,,35.0121513,-79.0005914,2.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.0005914 35.0121513, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,40.5136371805071
370510033092004PJ1,,B370510033092004,2,2.0,0.0,,,35.0756289,-79.0038259,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0038259 35.0756289, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,47.5739956747144
370510033121005PJ2,,B370510033121005,2,1.0,0.0,,,35.0619929,-79.0480488,2.0,1.0,0.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.0480488 35.0619929, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,46.27568243166305
370650207001033PJ1,,B370650207001033,2,2.0,0.0,,,36.0972929,-77.6562247,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -77.6562247 36.0972929, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,201.96414286198103
370939702012023PJ1,,B370939702012023,2,1.0,0.0,,,35.0990179,-79.3961084,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.3961084 35.0990179, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,61.904222042992544
370939703005006PJ2,,B370939703005006,2,2.0,0.0,,,34.9837021,-79.2105243,2.0,2.0,2.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -79.2105243 34.9837021, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,42.06217507126096
370939704011122PJ2,,B370939704011122,2,2.0,0.0,,,34.9470791,-79.098227,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.098227 34.9470791, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,34.49805211692988
371010409012046PJ1,,B371010409012046,2,2.0,0.0,,,35.5506228,-78.3678568,2.0,1.0,0.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -78.3678568 35.5506228, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,115.63116546079848
371050301013061PJ1,,B371050301013061,1,1.0,0.0,,,35.4637752,-79.1976833,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.1976833 35.4637752, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,92.52301327085053
371050305031005PJ1,,B371050305031005,2,1.0,0.0,,,35.3653071,-79.2611538,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.2611538 35.3653071, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,83.28834406115634
371259505023017PJ1,,B371259505023017,2,1.0,0.0,,,35.2534539,-79.3699281,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.3699281 35.2534539, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,75.36927497700692
371270108003021PJ1,,B371270108003021,2,1.0,0.0,,,36.0313931,-77.9002789,1.0,1.0,0.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -77.9002789 36.0313931, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,183.28441047633623
371419201032005PJ1,,B371419201032005,2,2.0,0.0,,,34.4683858,-77.5651466,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -77.5651466 34.4683858, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,132.77619172242365
371539702002206PJ1,,B371539702002206,2,1.0,0.0,,,35.032433,-79.7692725,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.7692725 35.032433, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,82.31454327954643
371650103003005PJ1,,B371650103003005,2,1.0,0.0,,,34.7717906,-79.4534893,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.4534893 34.7717906, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,43.80436327014694
371650104001110PJ2,,B371650104001110,2,1.0,0.0,,,34.7445973,-79.3707813,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.3707813 34.7445973, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,35.6855000882731
371650106005023PJ1,,B371650106005023,2,2.0,0.0,,,34.8688424,-79.3842994,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.3842994 34.8688424, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,42.95875331410299
371830527062002PJ1,,B371830527062002,1,2.0,0.0,,,35.8084759,-78.5932473,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.5932473 35.8084759, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,134.20966426468124
370179503003002PJ2,,B370179503003002,2,1.0,0.0,,,34.6557648,-78.7925836,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.7925836 34.6557648, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,16.121928551951292
370319705011039PJ1,,B370319705011039,1,1.0,0.0,,,34.7469846,-76.819419,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -76.819419 34.7469846, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,196.2829880087876
370510031021022PJ3,,B370510031021022,2,1.0,1.0,,,34.9756596,-79.0299501,3.0,3.0,2.0,JT07,15.0,61.0,34.62287,-79.03482,"LINESTRING ( -79.0299501 34.9756596, -79.03482 34.62287)",WEST LUMBERTON ELEMENTARY SCHL,41.26416354039806
371290106003052PJ1,,B371290106003052,2,4.0,0.0,,,34.2038571,-77.8952711,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -77.8952711 34.2038571, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,107.5237134641406
371650101022031PJ1,,B371650101022031,2,3.0,0.0,,,34.7587354,-79.4695385,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.4695385 34.7587354, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,49.52149799108295
370510018001051PJ1,,B370510018001051,2,1.0,0.0,,,35.0279472,-78.9330216,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9330216 35.0279472, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,51.06968408639498
370510033041017PJ1,,B370510033041017,2,2.0,0.0,,,35.0983815,-78.9842848,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9842848 35.0983815, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,57.3532413234459
371650101011028PJ1,,B371650101011028,2,1.0,0.0,,,34.7198968,-79.5081484,1.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.5081484 34.7198968, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,38.40446583436395
370119303023000PJ1,,B370119303023000,2,1.0,0.0,,,36.0988572,-82.0605174,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -82.0605174 36.0988572, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,305.86161667683183
370179503004022PJ2,,B370179503004022,1,1.0,0.0,,,34.7186886,-78.7548517,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.7548517 34.7186886, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,47.33361823520814
370210025062014PJ1,,B370210025062014,2,1.0,0.0,,,35.5869732,-82.6512962,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -82.6512962 35.5869732, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,329.3180923401774
370510016032048PJ1,,B370510016032048,1,2.0,0.0,,,34.9971585,-78.9278537,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9278537 34.9971585, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,54.35323240855117
370510016041022PJ2,,B370510016041022,1,2.0,0.0,,,35.0121661,-78.9090116,3.0,2.0,3.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -78.9090116 35.0121661, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,56.68421795341951
370510019011028PJ1,,B370510019011028,1,1.0,1.0,,,34.9948769,-78.9687245,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9687245 34.9948769, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,52.233386113228335
370510020021009PJ1,,B370510020021009,2,2.0,0.0,,,35.0556249,-78.9660231,1.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9660231 35.0556249, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,58.33896586833855
370510032012020PJ1,,B370510032012020,2,3.0,0.0,,,34.9925115,-79.0303131,1.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0303131 34.9925115, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,49.5127500434684
370510036002000PJ1,,B370510036002000,2,2.0,0.0,,,35.1845896,-78.9947216,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9947216 35.1845896, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,70.61053418137989
370670030022056PJ1,,B370670030022056,2,2.0,0.0,,,36.136613,-80.1677116,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -80.1677116 36.136613, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,191.834553690622
370670031081021PJ1,,B370670031081021,1,1.0,0.0,,,36.1373304,-80.0564735,2.0,2.0,4.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -80.0564735 36.1373304, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,187.7316104500336
370810161023006PJ1,,B370810161023006,1,2.0,0.0,,,36.0864318,-79.8917089,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.8917089 36.0864318, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,177.05529380778216
370839301004039PJ1,,B370839301004039,2,2.0,0.0,,,36.3969932,-77.6455737,1.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -77.6455737 36.3969932, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,248.2508123514908
370939704012046PJ3,,B370939704012046,2,3.0,0.0,,,34.8616983,-79.1755552,2.0,2.0,3.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -79.1755552 34.8616983, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,31.551087567133028
371650101024020PJ1,,B371650101024020,2,2.0,0.0,,,34.7767798,-79.4648392,2.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.4648392 34.7767798, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,29.35541067388845
371650103003008PJ1,,B371650103003008,2,1.0,0.0,,,34.7718471,-79.4591404,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.4591404 34.7718471, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,28.59927424448416
371650106005031PJ1,,B371650106005031,2,2.0,0.0,,,34.854813,-79.377723,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.377723 34.854813, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,32.454994727577315
371830542112029PJ1,,B371830542112029,1,2.0,0.0,,,35.9597437,-78.4862212,1.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.4862212 35.9597437, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,167.806118524957
371539706003000PJ2,,B371539706003000,1,3.0,0.0,,,34.9289615,-79.7650546,1.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.7650546 34.9289615, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,76.81165129942482
371650101022049PJ1,,B371650101022049,2,3.0,0.0,,,34.7564239,-79.4701955,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.4701955 34.7564239, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,43.99841635976377
371650105003077PJ1,,B371650105003077,2,2.0,0.0,,,34.7938937,-79.5762027,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.5762027 34.7938937, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,53.9551970653543
370190201021064PJ1,,B370190201021064,1,3.0,0.0,,,34.2915549,-78.0662691,2.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.0662691 34.2915549, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,127.61277772283118
370510016041006PJ2,,B370510016041006,2,1.0,0.0,,,35.0054752,-78.9072733,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9072733 35.0054752, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,50.11113600384388
370510030021033PJ4,,B370510030021033,2,3.0,0.0,,,34.917518,-78.8462549,2.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.8462549 34.917518, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,50.0732399260125
371539703001018PJ1,,B371539703001018,2,2.0,0.0,,,34.9922952,-79.7678534,2.0,2.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.7678534 34.9922952, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,47.50871209498894
370179501002015PJ2,,B370179501002015,1,1.0,0.0,,,34.7079161,-78.3784052,2.0,2.0,1.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.3784052 34.7079161, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,57.25587044963212
370179505005024PJ1,,B370179505005024,2,1.0,0.0,,,34.4912982,-78.7759455,2.0,2.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.7759455 34.4912982, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,24.85600901369984
370479301002080PJ1,,B370479301002080,2,3.0,0.0,,,34.3439664,-78.230931,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.230931 34.3439664, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,76.63560194004636
370499613023001PJ1,,B370499613023001,2,2.0,0.0,,,34.8800933,-76.8962193,2.0,3.0,1.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -76.8962193 34.8800933, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,193.94158122004333
370510011001021PJ1,,B370510011001021,2,2.0,0.0,,,35.0941555,-78.9083795,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9083795 35.0941555, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,53.056045090484766
370510030011025PJ2,,B370510030011025,1,1.0,0.0,,,34.9536143,-78.9024041,3.0,3.0,4.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.9024041 34.9536143, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,37.80005974140354
370510033124004PJ1,,B370510033124004,2,3.0,0.0,,,35.0735914,-79.054246,2.0,1.0,0.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.054246 35.0735914, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,50.45001791954947
370510033143014PJ1,,B370510033143014,2,1.0,0.0,,,35.0423377,-79.0480423,2.0,1.0,0.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.0480423 35.0423377, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,46.93487705170645
370510034041000PJ1,,B370510034041000,2,2.0,0.0,,,35.1430296,-79.0325174,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0325174 35.1430296, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,57.98511901688682
370939701031000PJ1,,B370939701031000,1,1.0,0.0,,,34.985881,-79.1103815,3.0,3.0,4.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.1103815 34.985881, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,41.7469580801516
371539702001036PJ1,,B371539702001036,1,2.0,0.0,,,35.1501608,-79.715903,1.0,2.0,1.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.715903 35.1501608, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,88.07927262259685
371650104001110PJ3,,B371650104001110,2,1.0,0.0,,,34.7445973,-79.3707813,3.0,1.0,0.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.3707813 34.7445973, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,36.88321677520421
370479311002019PJ1,,B370479311002019,2,3.0,0.0,,,34.2042289,-78.7918235,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.7918235 34.2042289, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,50.28448066299769
370690601003007PJ1,,B370690601003007,1,1.0,0.0,,,36.2158136,-78.1689148,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.1689148 36.2158136, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,192.01368618155692
371470010033000PJ1,,B371470010033000,1,1.0,0.0,,,35.5501171,-77.3006954,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -77.3006954 35.5501171, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,185.1795101587504
371650101012024PJ2,,B371650101012024,2,2.0,0.0,,,34.7262165,-79.5115384,3.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.5115384 34.7262165, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,48.739563602194686
370179501002015PJ3,,B370179501002015,2,1.0,0.0,,,34.7079161,-78.3784052,2.0,3.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.3784052 34.7079161, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,57.838333853536696
370190206031045PJ1,,B370190206031045,2,2.0,0.0,,,34.0492332,-78.2110583,2.0,2.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.2110583 34.0492332, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,99.46065155280928
370479306002003PJ1,,B370479306002003,2,1.0,0.0,,,34.3189804,-79.030574,2.0,2.0,4.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.030574 34.3189804, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,37.47314715644869
370479308002003PJ1,,B370479308002003,2,1.0,0.0,,,34.3552862,-78.6980921,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.6980921 34.3552862, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,43.80668632769762
370479311002017PJ1,,B370479311002017,2,1.0,0.0,,,34.1912024,-78.7535831,2.0,1.0,0.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.7535831 34.1912024, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,56.6415909352641
370510006005022PJ1,,B370510006005022,2,1.0,0.0,,,35.031523,-78.9077436,2.0,1.0,0.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.9077436 35.031523, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,42.80031577476433
370510030011061PJ1,,B370510030011061,2,3.0,0.0,,,34.9421457,-78.9073035,2.0,2.0,1.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.9073035 34.9421457, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,33.17064252220001
370510032044011PJ2,,B370510032044011,2,3.0,1.0,,,35.0203604,-78.9937088,2.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.9937088 35.0203604, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,40.59548337348825
370510032053001PJ3,,B370510032053001,2,2.0,0.0,,,35.0203101,-79.0073324,3.0,2.0,1.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.0073324 35.0203101, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,40.56976235601736
370850706001015PJ1,,B370850706001015,2,2.0,0.0,,,35.2925028,-78.8430383,3.0,2.0,4.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.8430383 35.2925028, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,72.40791430738118
370939704012012PJ1,,B370939704012012,1,3.0,0.0,,,34.8962798,-79.1845279,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.1845279 34.8962798, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,31.27061250538314
371259505011007PJ1,,B371259505011007,1,1.0,0.0,,,35.3556831,-79.3158644,2.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.3158644 35.3556831, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,82.76516129275991
371270107002013PJ1,,B371270107002013,2,2.0,0.0,,,36.0889008,-77.7417935,2.0,3.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -77.7417935 36.0889008, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,196.41380727421944
371290116062016PJ1,,B371290116062016,2,1.0,0.0,,,34.2621891,-77.8575694,3.0,3.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -77.8575694 34.2621891, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,114.15687950507424
371650101012032PJ1,,B371650101012032,2,1.0,0.0,,,34.7454283,-79.5217976,3.0,2.0,4.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.5217976 34.7454283, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,48.04884300366039
370510021003016PJ1,,B370510021003016,1,1.0,0.0,,,35.0722789,-78.9460414,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9460414 35.0722789, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,51.94548053496764
370510033122017PJ1,,B370510033122017,2,1.0,0.0,,,35.0610459,-79.0536573,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0536573 35.0610459, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,45.55247478194173
370939704012045PJ2,,B370939704012045,2,1.0,0.0,,,34.8610786,-79.1744014,2.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1744014 34.8610786, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,21.61521484300224
371259504022025PJ1,,B371259504022025,2,7.0,0.0,,,35.3569541,-79.3842892,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.3842892 35.3569541, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,69.5137962788441
371539708001001PJ1,,B371539708001001,1,3.0,0.0,,,34.923014,-79.7847682,1.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.7847682 34.923014, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,44.84679354609356
40134225091000PJ1,,B040134225091000,1,1.0,0.0,,,33.3541818,-111.7574196,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -111.7574196 33.3541818, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,3009.5716668787227
120910215013010PJ1,,B120910215013010,2,3.0,0.0,,,30.4383144,-86.5683173,1.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -86.5683173 30.4383144, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,847.4356026777438
120860047022009PJ1,,B120860047022009,2,3.0,1.0,,,25.8103308,-80.2942483,2.0,2.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -80.2942483 25.8103308, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,990.5034996655882
131319504002033PJ1,,B131319504002033,2,3.0,0.0,,,30.8837605,-84.1508728,3.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -84.1508728 30.8837605, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,635.5260011873062
